,Date,Product_ID,Demand,Inventory
386,2025-11-06,104089,0,0
387,2025-11-06,104097,0,0
388,2025-11-06,104098,0,0
389,2025-11-06,104110,0,0
390,2025-11-06,104114,0,0
391,2025-11-06,104115,0,0
392,2025-11-06,104132,0,0
393,2025-11-06,104133,0,0
394,2025-11-06,104134,0,0
395,2025-11-06,104574,0,0
396,2025-11-06,300640,0,0
397,2025-11-06,300641,0,23
398,2025-11-06,300646,0,0
399,2025-11-06,300647,0,0
400,2025-11-06,300648,0,0
401,2025-11-06,300722,0,36
402,2025-11-06,300834,0,0
403,2025-11-06,301303,0,0
404,2025-11-06,301304,0,0
405,2025-11-06,301309,0,0
406,2025-11-06,301310,0,0
407,2025-11-06,301797,0,0
408,2025-11-06,301798,0,0
409,2025-11-06,301816,0,0
410,2025-11-06,400398,0,0
411,2025-11-06,400399,0,0
412,2025-11-06,400401,0,0
413,2025-11-06,400478,0,0
414,2025-11-06,400927,0,0
415,2025-11-06,400929,0,0
416,2025-11-06,400935,0,0
417,2025-11-06,400939,0,0
418,2025-11-06,400950,0,0
419,2025-11-06,400951,0,0
420,2025-11-06,400953,0,0
421,2025-11-06,401583,0,0
422,2025-11-06,401763,0,0
423,2025-11-06,401795,0,0
424,2025-11-06,401832,0,0
425,2025-11-06,401883,0,0
426,2025-11-06,402048,0,0
427,2025-11-07,101316,0,0
428,2025-11-07,101318,0,0
429,2025-11-07,101324,0,0
430,2025-11-07,101352,0,0
431,2025-11-07,101353,0,0
432,2025-11-07,101354,0,0
433,2025-11-07,101357,0,0
434,2025-11-07,102003,0,0
435,2025-11-07,102039,0,0
436,2025-11-07,102068,0,0
437,2025-11-07,102353,0,0
438,2025-11-07,102365,0,0
439,2025-11-07,102376,0,0
440,2025-11-07,102708,0,0
441,2025-11-07,102875,0,0
442,2025-11-07,102877,0,0
443,2025-11-07,104046,0,0
444,2025-11-07,104051,0,74
445,2025-11-07,104082,0,0
446,2025-11-07,104083,0,0
447,2025-11-07,104089,52,-52
448,2025-11-07,104097,0,0
449,2025-11-07,104098,0,0
450,2025-11-07,104110,0,0
451,2025-11-07,104114,0,0
452,2025-11-07,104115,0,0
453,2025-11-07,104132,0,0
454,2025-11-07,104133,0,0
455,2025-11-07,104134,0,0
456,2025-11-07,104574,0,0
457,2025-11-07,300640,25,-25
458,2025-11-07,300641,0,23
459,2025-11-07,300646,0,0
460,2025-11-07,300647,0,0
461,2025-11-07,300648,0,0
462,2025-11-07,300722,0,36
463,2025-11-07,300834,0,0
464,2025-11-07,301303,0,0
465,2025-11-07,301304,0,0
466,2025-11-07,301309,0,0
467,2025-11-07,301310,0,0
468,2025-11-07,301797,0,0
469,2025-11-07,301798,0,0
470,2025-11-07,301816,0,0
471,2025-11-07,400398,0,0
472,2025-11-07,400399,0,0
473,2025-11-07,400401,0,0
474,2025-11-07,400478,0,0
475,2025-11-07,400927,0,0
476,2025-11-07,400929,0,0
477,2025-11-07,400935,0,0
478,2025-11-07,400939,0,0
479,2025-11-07,400950,0,0
480,2025-11-07,400951,0,0
481,2025-11-07,400953,0,0
482,2025-11-07,401583,0,0
483,2025-11-07,401763,0,0
484,2025-11-07,401795,0,0
485,2025-11-07,401832,0,0
486,2025-11-07,401883,0,0
487,2025-11-07,402048,0,0
488,2025-11-08,101316,0,0
489,2025-11-08,101318,0,0
490,2025-11-08,101324,0,0
491,2025-11-08,101352,0,0
492,2025-11-08,101353,0,0
493,2025-11-08,101354,0,0
494,2025-11-08,101357,0,0
495,2025-11-08,102003,0,0
496,2025-11-08,102039,0,0
497,2025-11-08,102068,0,0
498,2025-11-08,102353,0,0
499,2025-11-08,102365,0,0
500,2025-11-08,102376,0,0
501,2025-11-08,102708,0,0
502,2025-11-08,102875,0,0
503,2025-11-08,102877,0,0
504,2025-11-08,104046,0,0
505,2025-11-08,104051,0,74
506,2025-11-08,104082,0,0
507,2025-11-08,104083,0,0
508,2025-11-08,104089,0,0
509,2025-11-08,104097,0,0
510,2025-11-08,104098,0,0
511,2025-11-08,104110,0,0
512,2025-11-08,104114,0,0
513,2025-11-08,104115,0,0
514,2025-11-08,104132,0,0
515,2025-11-08,104133,0,0
516,2025-11-08,104134,0,0
517,2025-11-08,104574,0,0
518,2025-11-08,300640,0,0
519,2025-11-08,300641,0,23
520,2025-11-08,300646,0,0
521,2025-11-08,300647,0,0
522,2025-11-08,300648,0,0
523,2025-11-08,300722,0,36
524,2025-11-08,300834,0,0
525,2025-11-08,301303,0,0
526,2025-11-08,301304,0,0
527,2025-11-08,301309,0,0
528,2025-11-08,301310,0,0
529,2025-11-08,301797,0,0
530,2025-11-08,301798,0,0
531,2025-11-08,301816,0,0
532,2025-11-08,400398,0,0
533,2025-11-08,400399,0,0
534,2025-11-08,400401,0,0
535,2025-11-08,400478,0,0
536,2025-11-08,400927,0,0
537,2025-11-08,400929,0,0
538,2025-11-08,400935,0,0
539,2025-11-08,400939,0,0
540,2025-11-08,400950,0,0
541,2025-11-08,400951,0,0
542,2025-11-08,400953,0,0
543,2025-11-08,401583,0,0
544,2025-11-08,401763,0,0
545,2025-11-08,401795,0,0
546,2025-11-08,401832,0,0
547,2025-11-08,401883,0,0
548,2025-11-08,402048,0,0
549,2025-11-09,101316,0,0
550,2025-11-09,101318,0,0
551,2025-11-09,101324,0,0
552,2025-11-09,101352,0,0
553,2025-11-09,101353,0,0
554,2025-11-09,101354,0,0
555,2025-11-09,101357,0,0
556,2025-11-09,102003,0,0
557,2025-11-09,102039,0,0
558,2025-11-09,102068,0,0
559,2025-11-09,102353,0,0
560,2025-11-09,102365,0,0
561,2025-11-09,102376,0,0
562,2025-11-09,102708,0,0
563,2025-11-09,102875,0,0
564,2025-11-09,102877,0,0
565,2025-11-09,104046,0,0
566,2025-11-09,104051,0,74
567,2025-11-09,104082,0,0
568,2025-11-09,104083,0,0
569,2025-11-09,104089,0,0
570,2025-11-09,104097,0,0
571,2025-11-09,104098,0,0
572,2025-11-09,104110,0,0
573,2025-11-09,104114,0,0
574,2025-11-09,104115,0,0
575,2025-11-09,104132,0,0
576,2025-11-09,104133,0,0
577,2025-11-09,104134,0,0
578,2025-11-09,104574,0,0
579,2025-11-09,300640,0,0
580,2025-11-09,300641,0,23
581,2025-11-09,300646,0,0
582,2025-11-09,300647,0,0
583,2025-11-09,300648,0,0
584,2025-11-09,300722,0,36
585,2025-11-09,300834,0,0
586,2025-11-09,301303,0,0
587,2025-11-09,301304,0,0
588,2025-11-09,301309,0,0
589,2025-11-09,301310,0,0
590,2025-11-09,301797,0,0
591,2025-11-09,301798,0,0
592,2025-11-09,301816,0,0
593,2025-11-09,400398,0,0
594,2025-11-09,400399,0,0
595,2025-11-09,400401,0,0
596,2025-11-09,400478,0,0
597,2025-11-09,400927,0,0
598,2025-11-09,400929,0,0
599,2025-11-09,400935,0,0
600,2025-11-09,400939,0,0
601,2025-11-09,400950,0,0
602,2025-11-09,400951,0,0
603,2025-11-09,400953,0,0
604,2025-11-09,401583,0,0
605,2025-11-09,401763,0,0
606,2025-11-09,401795,0,0
607,2025-11-09,401832,0,0
608,2025-11-09,401883,0,0
609,2025-11-09,402048,0,0
610,2025-11-10,101316,0,0
611,2025-11-10,101318,0,0
612,2025-11-10,101324,0,0
613,2025-11-10,101352,0,0
614,2025-11-10,101353,0,0
615,2025-11-10,101354,0,0
616,2025-11-10,101357,0,0
617,2025-11-10,102003,0,0
618,2025-11-10,102039,0,0
619,2025-11-10,102068,0,0
620,2025-11-10,102353,0,0
621,2025-11-10,102365,0,0
622,2025-11-10,102376,0,0
623,2025-11-10,102708,0,0
624,2025-11-10,102875,0,0
625,2025-11-10,102877,0,0
626,2025-11-10,104046,0,0
627,2025-11-10,104051,0,74
628,2025-11-10,104082,0,0
629,2025-11-10,104083,0,0
630,2025-11-10,104089,0,0
631,2025-11-10,104097,0,0
632,2025-11-10,104098,0,0
633,2025-11-10,104110,0,0
634,2025-11-10,104114,0,0
635,2025-11-10,104115,0,0
636,2025-11-10,104132,0,0
637,2025-11-10,104133,0,0
638,2025-11-10,104134,0,0
639,2025-11-10,104574,0,0
640,2025-11-10,300640,0,0
641,2025-11-10,300641,0,23
642,2025-11-10,300646,0,0
643,2025-11-10,300647,0,0
644,2025-11-10,300648,0,0
645,2025-11-10,300722,0,36
646,2025-11-10,300834,0,0
647,2025-11-10,301303,0,0
648,2025-11-10,301304,0,0
649,2025-11-10,301309,0,0
650,2025-11-10,301310,0,0
651,2025-11-10,301797,0,0
652,2025-11-10,301798,0,0
653,2025-11-10,301816,0,0
654,2025-11-10,400398,0,0
655,2025-11-10,400399,0,0
656,2025-11-10,400401,0,0
657,2025-11-10,400478,0,0
658,2025-11-10,400927,0,0
659,2025-11-10,400929,0,0
660,2025-11-10,400935,0,0
661,2025-11-10,400939,0,0
662,2025-11-10,400950,0,0
663,2025-11-10,400951,0,0
664,2025-11-10,400953,0,0
665,2025-11-10,401583,0,0
666,2025-11-10,401763,0,0
667,2025-11-10,401795,0,0
668,2025-11-10,401832,0,0
669,2025-11-10,401883,0,0
670,2025-11-10,402048,0,0
671,2025-11-11,101316,0,0
672,2025-11-11,101318,0,0
673,2025-11-11,101324,0,0
674,2025-11-11,101352,0,24
675,2025-11-11,101353,0,24
676,2025-11-11,101354,0,0
677,2025-11-11,101357,0,0
678,2025-11-11,102003,0,0
679,2025-11-11,102039,0,0
680,2025-11-11,102068,0,0
681,2025-11-11,102353,0,0
682,2025-11-11,102365,0,0
683,2025-11-11,102376,0,0
684,2025-11-11,102708,0,0
685,2025-11-11,102875,0,0
686,2025-11-11,102877,0,0
687,2025-11-11,104046,0,0
688,2025-11-11,104051,0,111
689,2025-11-11,104082,0,0
690,2025-11-11,104083,0,0
691,2025-11-11,104089,0,0
692,2025-11-11,104097,0,0
693,2025-11-11,104098,0,0
694,2025-11-11,104110,0,0
695,2025-11-11,104114,0,0
696,2025-11-11,104115,0,0
697,2025-11-11,104132,0,0
698,2025-11-11,104133,0,0
699,2025-11-11,104134,0,0
700,2025-11-11,104574,0,0
701,2025-11-11,300640,0,0
702,2025-11-11,300641,0,23
703,2025-11-11,300646,0,0
704,2025-11-11,300647,0,21
705,2025-11-11,300648,0,0
706,2025-11-11,300722,0,36
707,2025-11-11,300834,0,0
708,2025-11-11,301303,0,0
709,2025-11-11,301304,0,0
710,2025-11-11,301309,0,0
711,2025-11-11,301310,0,0
712,2025-11-11,301797,0,0
713,2025-11-11,301798,0,0
714,2025-11-11,301816,0,0
715,2025-11-11,400398,0,0
716,2025-11-11,400399,0,0
717,2025-11-11,400401,0,0
718,2025-11-11,400478,0,0
719,2025-11-11,400927,0,0
720,2025-11-11,400929,0,0
721,2025-11-11,400935,0,0
722,2025-11-11,400939,0,0
723,2025-11-11,400950,0,16
724,2025-11-11,400951,0,0
725,2025-11-11,400953,0,0
726,2025-11-11,401583,0,0
727,2025-11-11,401763,0,0
728,2025-11-11,401795,0,0
729,2025-11-11,401832,0,0
730,2025-11-11,401883,0,0
731,2025-11-11,402048,0,0
732,2025-11-12,101316,0,0
733,2025-11-12,101318,0,0
734,2025-11-12,101324,0,0
735,2025-11-12,101352,24,0
736,2025-11-12,101353,24,0
737,2025-11-12,101354,0,0
738,2025-11-12,101357,0,0
739,2025-11-12,102003,0,0
740,2025-11-12,102039,0,0
741,2025-11-12,102068,0,0
742,2025-11-12,102353,0,0
743,2025-11-12,102365,0,0
744,2025-11-12,102376,0,0
745,2025-11-12,102708,0,0
746,2025-11-12,102875,0,0
747,2025-11-12,102877,0,0
748,2025-11-12,104046,0,0
749,2025-11-12,104051,37,74
750,2025-11-12,104082,0,0
751,2025-11-12,104083,0,0
752,2025-11-12,104089,0,0
753,2025-11-12,104097,0,0
754,2025-11-12,104098,0,0
755,2025-11-12,104110,0,0
756,2025-11-12,104114,0,0
757,2025-11-12,104115,0,0
758,2025-11-12,104132,0,0
759,2025-11-12,104133,0,0
760,2025-11-12,104134,0,0
761,2025-11-12,104574,0,0
762,2025-11-12,300640,0,0
763,2025-11-12,300641,0,23
764,2025-11-12,300646,0,0
765,2025-11-12,300647,21,0
766,2025-11-12,300648,0,0
767,2025-11-12,300722,0,36
768,2025-11-12,300834,0,0
769,2025-11-12,301303,0,0
770,2025-11-12,301304,0,0
771,2025-11-12,301309,0,0
772,2025-11-12,301310,0,0
773,2025-11-12,301797,0,0
774,2025-11-12,301798,0,0
775,2025-11-12,301816,0,0
776,2025-11-12,400398,0,0
777,2025-11-12,400399,0,0
778,2025-11-12,400401,0,0
779,2025-11-12,400478,0,0
780,2025-11-12,400927,0,0
781,2025-11-12,400929,0,0
782,2025-11-12,400935,0,0
783,2025-11-12,400939,0,0
784,2025-11-12,400950,16,0
785,2025-11-12,400951,0,0
786,2025-11-12,400953,0,0
787,2025-11-12,401583,0,0
788,2025-11-12,401763,0,0
789,2025-11-12,401795,0,0
790,2025-11-12,401832,0,0
791,2025-11-12,401883,0,0
792,2025-11-12,402048,0,0
793,2025-11-13,101316,0,0
794,2025-11-13,101318,0,0
795,2025-11-13,101324,0,0
796,2025-11-13,101352,0,0
797,2025-11-13,101353,0,0
798,2025-11-13,101354,0,0
799,2025-11-13,101357,0,0
800,2025-11-13,102003,0,0
801,2025-11-13,102039,0,0
802,2025-11-13,102068,0,0
803,2025-11-13,102353,0,0
804,2025-11-13,102365,0,0
805,2025-11-13,102376,0,0
806,2025-11-13,102708,0,0
807,2025-11-13,102875,0,0
808,2025-11-13,102877,0,0
809,2025-11-13,104046,0,0
810,2025-11-13,104051,0,74
811,2025-11-13,104082,0,0
812,2025-11-13,104083,0,0
813,2025-11-13,104089,0,0
814,2025-11-13,104097,0,0
815,2025-11-13,104098,0,0
816,2025-11-13,104110,0,0
817,2025-11-13,104114,0,0
818,2025-11-13,104115,0,0
819,2025-11-13,104132,0,32
820,2025-11-13,104133,0,0
821,2025-11-13,104134,0,0
822,2025-11-13,104574,0,0
823,2025-11-13,300640,0,0
824,2025-11-13,300641,0,23
825,2025-11-13,300646,0,0
826,2025-11-13,300647,0,0
827,2025-11-13,300648,0,0
828,2025-11-13,300722,0,36
829,2025-11-13,300834,0,0
830,2025-11-13,301303,0,0
831,2025-11-13,301304,0,0
832,2025-11-13,301309,0,0
833,2025-11-13,301310,0,0
834,2025-11-13,301797,0,0
835,2025-11-13,301798,0,0
836,2025-11-13,301816,0,0
837,2025-11-13,400398,0,0
838,2025-11-13,400399,0,0
839,2025-11-13,400401,0,0
840,2025-11-13,400478,0,0
841,2025-11-13,400927,0,0
842,2025-11-13,400929,0,0
843,2025-11-13,400935,0,0
844,2025-11-13,400939,0,0
845,2025-11-13,400950,0,0
846,2025-11-13,400951,0,0
847,2025-11-13,400953,0,0
848,2025-11-13,401583,0,0
849,2025-11-13,401763,0,0
850,2025-11-13,401795,0,0
851,2025-11-13,401832,0,0
852,2025-11-13,401883,0,0
853,2025-11-13,402048,0,0
854,2025-11-14,101316,0,0
855,2025-11-14,101318,0,0
856,2025-11-14,101324,0,0
857,2025-11-14,101352,0,0
858,2025-11-14,101353,0,0
859,2025-11-14,101354,0,0
860,2025-11-14,101357,0,0
861,2025-11-14,102003,0,0
862,2025-11-14,102039,0,0
863,2025-11-14,102068,0,0
864,2025-11-14,102353,0,70
865,2025-11-14,102365,0,0
866,2025-11-14,102376,0,0
867,2025-11-14,102708,0,0
868,2025-11-14,102875,0,0
869,2025-11-14,102877,0,0
870,2025-11-14,104046,0,0
871,2025-11-14,104051,0,74
